matsize,patterns_size,nb_patterns,duration,threads,connections,throughput,latency_avg,latency_stdev,latency_max,requests,data_read,requests_per_sec,transfer_per_sec
64,64,2,20,1,10,1000,11700.0,1600.0,15400.0,3184,506255.36,159.15,25303.04
64,64,2,20,1,10,2000,14200.0,2200.0,19600.0,437,69478.4,21.79,3461.12
64,64,2,20,1,100,1000,11200.0,1500.0,18300.0,2830,449966.08,141.5,22497.28
64,64,2,20,1,100,2000,16500.0,916.9,19700.0,1404,223232.0,70.2,11161.6
64,64,2,20,1,1000,1000,5700.0,4800.0,17600.0,2404,382238.72,120.18,19107.84
64,64,2,20,1,1000,2000,6500.0,5000.0,16600.0,2544,404500.48,127.19,20224.0
64,64,2,20,2,10,1000,15500.0,854.4,19900.0,211,33546.24,10.53,1679.36
64,64,2,20,2,10,2000,14700.0,1700.0,19600.0,976,155187.2,48.72,7741.44
64,64,2,20,2,100,1000,9800.0,2700.0,18600.0,3437,546478.08,171.79,27310.08
64,64,2,20,2,100,2000,15700.0,1500.0,19700.0,2129,338513.92,106.41,16916.48
64,64,2,20,2,1000,1000,8700.0,5500.0,19500.0,1434,228003.84,71.06,11294.72
64,64,2,20,2,1000,2000,8700.0,5200.0,18400.0,1130,179671.04,56.48,8980.48
64,64,2,20,4,10,1000,16500.0,846.8,18400.0,1263,200816.64,63.1,10035.2
64,64,2,20,4,10,2000,14400.0,2500.0,19800.0,727,115589.12,36.32,5775.36
64,64,2,20,4,100,1000,11100.0,2100.0,19300.0,3413,542668.8,170.51,27115.52
64,64,2,20,4,100,2000,17100.0,984.2,19700.0,1404,223232.0,70.17,11161.6
64,64,2,20,4,1000,1000,9100.0,5500.0,19800.0,1284,204154.88,64.17,10199.04
64,64,4,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,2,20,4,1000,2000,7100.0,5000.0,17500.0,2448,389232.64,121.49,19312.64
64,64,4,10,1,10,2000,8800.0,595.1,9900.0,99,16926.72,9.9,1689.6
64,64,4,10,1,100,1000,7400.0,792.8,9800.0,400,68403.2,39.99,6840.32
64,64,4,10,1,100,2000,6000.0,1500.0,9700.0,1335,228280.32,133.46,22824.96
64,64,4,10,1,1000,1000,0.0,0.0,0.0,1,0.0,0.09,0.0
64,64,4,10,1,1000,2000,1500.0,1600.0,6700.0,1042,178186.24,104.19,17817.6
64,64,4,10,2,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,4,10,2,10,2000,0.0,0.0,0.0,49,8376.32,4.89,0.0
64,64,4,10,2,100,1000,4300.0,1700.0,9000.0,1608,274964.48,160.35,27422.72
64,64,4,10,2,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,4,10,2,100,2000,9600.0,95.2,9900.0,78,13342.72,7.8,1331.2
64,64,4,10,4,100,1000,1800.0,396.2,2800.0,1369,234096.64,135.12,23101.44
64,64,4,10,2,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,4,10,4,10,1000,7700.0,1300.0,9600.0,285,48732.16,28.46,4864.0
64,64,4,10,4,10,2000,9800.0,58.4,9900.0,30,5130.24,2.99,0.0
64,64,4,10,4,100,2000,5200.0,2600.0,9800.0,1100,188098.56,109.66,18749.44
64,64,4,10,4,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,4,10,4,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,4,20,1,10,1000,13500.0,2300.0,17400.0,2498,427161.6,124.89,21360.64
64,64,4,20,1,10,2000,14300.0,2800.0,19700.0,290,49592.32,14.49,2478.08
64,64,4,20,1,100,1000,11800.0,2600.0,18100.0,2008,343367.68,100.4,17172.48
64,64,4,20,1,100,2000,16800.0,1300.0,19600.0,716,122439.68,35.8,6123.52
64,64,4,20,1,1000,1000,9100.0,5200.0,18900.0,724,123801.6,36.2,6184.96
64,64,4,20,1,1000,2000,4200.0,4600.0,15900.0,2343,400650.24,117.13,20029.44
64,64,4,20,2,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,4,20,2,10,2000,15000.0,1300.0,19000.0,708,121067.52,35.34,6041.6
64,64,4,20,2,100,1000,16700.0,1000.0,19600.0,751,128419.84,37.54,6420.48
64,64,4,20,2,1000,1000,7400.0,4800.0,18100.0,552,94392.32,27.47,4700.16
64,64,4,20,2,100,2000,13000.0,2200.0,17600.0,1819,311050.24,89.8,15360.0
64,64,4,20,4,10,1000,15200.0,1900.0,19900.0,288,49244.16,14.39,2457.6
64,64,4,20,2,1000,2000,6400.0,4300.0,16200.0,1416,242135.04,70.74,12093.44
64,64,4,20,4,100,1000,12300.0,1900.0,17000.0,1979,338411.52,98.8,16896.0
64,64,4,20,4,10,2000,17200.0,1500.0,19800.0,147,25139.2,7.34,1259.52
64,64,4,20,4,100,2000,15500.0,1200.0,19500.0,878,150138.88,43.85,7495.68
64,64,8,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,4,20,4,1000,1000,7100.0,5300.0,19300.0,1276,218193.92,63.3,10823.68
64,64,4,20,4,1000,2000,7800.0,4800.0,19000.0,1694,289669.12,83.74,14315.52
64,64,8,10,1,100,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,8,10,1,100,1000,0.0,0.0,0.0,1,0.0,0.1,0.0
64,64,8,10,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,8,10,1,1000,1000,1900.0,2000.0,8900.0,764,148981.76,76.37,14888.96
64,64,8,10,1,1000,2000,0.0,0.0,0.0,1,0.0,0.09,0.0
64,64,8,10,2,10,2000,9800.0,60.0,9900.0,24,4679.68,2.4,0.0
64,64,8,10,2,100,1000,5800.0,1100.0,8700.0,680,132597.76,67.93,13250.56
64,64,8,10,2,100,2000,9700.0,64.7,9900.0,38,7413.76,3.79,0.0
64,64,8,10,2,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,8,10,2,1000,2000,2600.0,2200.0,9200.0,683,133181.44,65.02,12677.12
64,64,8,10,4,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,8,10,4,10,1000,9900.0,24.5,9900.0,8,1556.48,0.8,0.0
64,64,8,10,4,100,1000,5500.0,1500.0,9900.0,788,153661.44,78.59,15329.28
64,64,8,10,4,100,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,8,10,2,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,8,10,4,1000,1000,7000.0,2000.0,9900.0,65,12677.12,5.77,1126.4
64,64,8,10,4,1000,2000,3000.0,2300.0,9200.0,620,120903.68,57.42,11192.32
64,64,8,20,1,10,1000,13600.0,2500.0,18400.0,770,150149.12,38.47,7505.92
64,64,8,20,1,10,2000,16100.000000000002,2200.0,19400.0,430,83845.12,21.5,4188.16
64,64,8,20,1,100,1000,17900.0,786.0,19800.0,253,49336.32,12.65,2467.84
64,64,8,20,1,100,2000,17400.0,951.1,19600.0,480,93603.84,24.0,4679.68
64,64,8,20,1,1000,1000,5900.0,5500.0,18900.0,1140,222300.16,56.98,11110.4
64,64,8,20,2,10,1000,18000.0,804.1,19600.0,72,14039.04,3.59,0.0
64,64,8,20,1,1000,2000,12200.0,2000.0,17000.0,314,61224.96,15.69,3061.76
64,64,8,20,2,100,1000,12100.0,1900.0,16600.0,1529,298158.08,76.41,14899.2
64,64,8,20,2,100,2000,17700.0,880.8,19700.0,426,83066.88,21.27,4147.2
64,64,8,20,2,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,8,20,2,1000,2000,5300.0,4800.0,17800.0,1425,277872.64,71.06,13854.72
64,64,8,20,4,10,1000,18900.0,545.6,19900.0,178,34713.6,8.89,1730.56
64,64,8,20,4,10,2000,18500.0,1200.0,19900.0,182,35491.84,9.09,1771.52
64,64,8,20,4,100,1000,12900.0,2700.0,19600.0,1638,319406.08,81.72,15933.44
64,64,8,20,4,100,2000,18100.0,818.0,19800.0,319,62208.0,15.91,3102.72
64,64,8,20,4,1000,1000,19500.0,484.6,19900.0,11,2140.16,0.55,0.0
64,64,16,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,16,10,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,8,20,4,1000,2000,5300.0,4900.0,18900.0,1602,312391.68,77.32,15073.28
64,64,16,10,1,100,1000,9200.0,152.6,9800.0,27,6563.84,2.7,0.0
64,64,16,10,1,100,2000,9100.0,269.6,9600.0,55,13363.2,5.49,1331.2
64,64,16,10,1,1000,1000,3900.0,2400.0,8900.0,189,45926.4,18.88,4587.52
64,64,16,10,2,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,16,10,1,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,16,10,2,10,2000,0.0,0.0,0.0,53,12881.92,5.28,1280.0
64,64,16,10,2,100,1000,9000.0,252.9,9700.0,83,20172.8,8.28,2007.04
64,64,16,10,2,100,2000,0.0,0.0,0.0,2,0.0,0.2,0.0
64,64,16,10,2,1000,1000,7300.0,1700.0,9800.0,52,12636.16,4.95,1198.08
64,64,16,10,2,1000,2000,7700.0,1000.0,9700.0,81,19681.28,7.71,1873.92
64,64,16,10,4,10,1000,0.0,0.0,0.0,18,4372.48,1.8,0.0
64,64,16,10,4,10,2000,0.0,0.0,0.0,12,2918.4,1.2,0.0
64,64,16,10,4,100,1000,9600.0,74.9,9800.0,25,6072.32,2.47,0.0
64,64,16,10,4,100,2000,9100.0,271.4,9700.0,84,20408.32,8.35,2027.52
64,64,16,10,4,1000,1000,8200.0,1200.0,9800.0,32,7772.16,2.85,0.0
64,64,16,10,4,1000,2000,9900.0,0.0,9900.0,5,1218.56,0.45,0.0
64,64,16,20,1,10,1000,14600.0,2400.0,19100.0,420,102062.08,21.0,5099.52
64,64,16,20,1,10,2000,17200.0,1400.0,19600.0,226,54917.12,11.3,2744.32
64,64,16,20,1,100,1000,18200.0,524.9,19600.0,150,36454.4,7.5,1822.72
64,64,16,20,1,100,2000,19700.0,32.6,19700.0,19,4618.24,0.95,0.0
64,64,16,20,1,1000,1000,7600.0,5100.0,18400.0,437,106188.8,21.83,5304.32
64,64,16,20,1,1000,2000,13500.0,1900.0,18100.0,258,62689.28,12.9,3133.44
64,64,16,20,2,10,2000,19300.0,325.6,19800.0,27,6563.84,1.35,0.0
64,64,16,20,2,10,1000,19200.0,360.8,19900.0,81,19681.28,4.05,983.04
64,64,16,20,2,100,1000,15300.0,1100.0,17600.0,384,93306.88,18.96,4608.0
64,64,16,20,2,100,2000,17200.0,1100.0,19600.0,287,69744.64,14.34,3481.6
64,64,16,20,2,1000,1000,16400.0,1600.0,18800.0,47,11417.6,2.3,0.0
64,64,16,20,4,10,1000,16700.0,1700.0,19700.0,340,82616.32,16.98,4126.72
64,64,16,20,2,1000,2000,13200.0,1600.0,17300.0,243,59054.08,12.13,2949.12
64,64,16,20,4,10,2000,19400.0,302.8,19900.0,48,11663.36,2.4,0.0
64,64,16,20,4,100,1000,18100.0,150.8,18500.0,114,27699.2,5.66,1372.16
64,64,16,20,4,100,2000,16900.0,1400.0,19900.0,311,75571.2,15.45,3758.08
64,128,1,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,64,16,20,4,1000,1000,10600.0,4400.0,19400.0,296,71925.76,13.93,3379.2
64,64,16,20,4,1000,2000,18400.0,756.4,19600.0,49,11909.12,2.34,0.0
64,128,1,10,1,100,1000,7100.0,495.9,8300.0,161,24637.44,16.05,2457.6
64,128,1,10,1,10,2000,8500.0,610.8,9700.0,73,11171.84,7.27,1116.16
64,128,1,10,1,100,2000,8300.0,472.1,9500.0,638,97617.92,63.78,9758.72
64,128,1,10,1,1000,1000,3700.0,2400.0,7900.0,635,97157.12,63.49,9717.76
64,128,1,10,2,10,2000,0.0,0.0,0.0,159,24330.24,15.85,2426.88
64,128,1,10,1,1000,2000,1800.0,1900.0,8400.0,1176,179927.04,117.57,17991.68
64,128,1,10,2,10,1000,5500.0,1900.0,8800.0,1144,175032.32,114.36,17500.16
64,128,1,10,2,100,1000,7400.0,867.4,9700.0,651,99604.48,65.05,9953.28
64,128,1,10,2,100,2000,6200.0,1400.0,9700.0,965,147640.32,96.46,14755.84
64,128,1,10,2,1000,2000,1400.0,1800.0,9500.0,1507,230574.08,143.47,21954.56
64,128,1,10,4,10,1000,8300.0,355.5,9100.0,578,88432.64,57.7,8826.88
64,128,1,10,4,100,1000,3300.0,1100.0,6000.0,2229,341032.96,222.58,34058.24
64,128,1,10,2,1000,1000,3500.0,2500.0,9200.0,286,43755.52,27.23,4167.68
64,128,1,10,4,10,2000,9800.0,61.9,9900.0,84,12851.2,8.39,1280.0
64,128,1,10,4,100,2000,2200.0,892.9,4600.0,1509,230881.28,150.41,23009.28
64,128,1,10,4,1000,1000,2600.0,2600.0,9700.0,845,129280.0,75.08,11489.28
64,128,1,10,4,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,1,20,1,10,1000,12200.0,1800.0,19700.0,3885,594401.28,194.21,29716.48
64,128,1,20,1,10,2000,13600.0,2800.0,19600.0,1034,158197.76,51.62,7895.04
64,128,1,20,1,100,2000,12800.0,2300.0,19600.0,2728,417382.4,136.4,20869.12
64,128,1,20,1,100,1000,15400.0,1100.0,19800.0,893,136632.32,44.64,6830.08
64,128,1,20,1,1000,1000,7200.0,5400.0,18900.0,2116,323747.84,105.8,16189.44
64,128,1,20,1,1000,2000,3800.0,4500.0,15800.0,4250,650250.24,212.48,32512.0
64,128,1,20,2,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,1,20,2,10,2000,15300.0,1500.0,19200.0,1469,224757.76,73.41,11233.28
64,128,1,20,2,100,1000,15600.0,1600.0,19700.0,959,146728.96,47.63,7290.88
64,128,1,20,2,1000,1000,2900.0,4300.0,18500.0,3528,539781.12,172.06,26327.04
64,128,1,20,2,100,2000,16800.0,1400.0,19800.0,931,142438.4,46.54,7116.8
64,128,1,20,4,10,1000,15100.0,1100.0,18500.0,1455,222617.6,72.68,11120.64
64,128,1,20,2,1000,2000,7900.0,4700.0,18000.0,1678,256737.28,83.86,12830.72
64,128,1,20,4,10,2000,13000.0,2800.0,19500.0,811,124078.08,40.51,6195.2
64,128,1,20,4,100,1000,12700.0,2400.0,19800.0,2961,453038.08,147.9,22630.4
64,128,1,20,4,100,2000,16200.0,1300.0,19700.0,1894,289781.76,94.54,14469.12
64,128,1,20,4,1000,1000,9300.0,5500.0,19800.0,1220,186664.96,60.43,9246.72
64,128,2,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,2,10,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,2,10,1,100,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,1,20,4,1000,2000,5800.0,5200.0,19600.0,3707,567173.12,182.51,27924.48
64,128,2,10,1,100,2000,0.0,0.0,0.0,1,0.0,0.1,0.0
64,128,2,10,1,1000,1000,1500.0,1600.0,6500.0,766,123330.56,76.57,12328.96
64,128,2,10,2,10,1000,6000.0,1000.0,9700.0,788,126863.36,78.73,12677.12
64,128,2,10,1,1000,2000,7300.0,1000.0,8700.0,68,10946.56,6.8,1095.68
64,128,2,10,2,10,2000,0.0,0.0,0.0,64,10301.44,6.38,1024.0
64,128,2,10,2,100,1000,4600.0,385.8,5500.0,968,155852.8,96.72,15575.04
64,128,2,10,2,100,2000,8000.0,643.7,9700.0,613,98693.12,61.25,9861.12
64,128,2,10,2,1000,1000,5700.0,2500.0,9400.0,111,17868.8,11.07,1781.76
64,128,2,10,2,1000,2000,3100.0,2400.0,9200.0,954,153589.76,90.83,14622.72
64,128,2,10,4,10,1000,7600.0,547.4,8700.0,150,24145.92,14.98,2406.4
64,128,2,10,4,10,2000,8500.0,712.7,9900.0,415,66816.0,41.43,6666.24
64,128,2,10,4,100,2000,6300.0,1100.0,9900.0,1132,182251.52,112.39,18094.08
64,128,2,10,4,100,1000,8400.0,485.5,9900.0,342,55060.48,34.12,5488.64
64,128,2,10,4,1000,1000,5800.0,2700.0,9900.0,142,22865.92,12.89,2078.72
64,128,2,10,4,1000,2000,7600.0,1500.0,9800.0,113,18196.48,10.71,1720.32
64,128,2,20,1,10,1000,17500.0,1500.0,19700.0,41,6604.8,2.04,0.0
64,128,2,20,1,10,2000,14300.0,2900.0,19700.0,407,65525.76,20.3,3266.56
64,128,2,20,1,100,2000,13200.0,2600.0,19300.0,3499,563343.36,174.95,28170.24
64,128,2,20,1,100,1000,19600.0,135.9,19900.0,45,7249.92,2.25,0.0
64,128,2,20,1,1000,1000,3100.0,4700.0,18900.0,3232,520355.84,161.56,26009.6
64,128,2,20,1,1000,2000,14200.0,2700.0,18700.0,248,39925.76,12.4,1996.8
64,128,2,20,2,10,1000,17400.0,861.5,18900.0,415,66816.0,20.72,3338.24
64,128,2,20,2,10,2000,17300.0,905.4,19600.0,579,93214.72,28.9,4648.96
64,128,2,20,2,100,1000,11900.0,2400.0,19600.0,2747,442265.6,137.26,22097.92
64,128,2,20,2,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,2,20,2,100,2000,17000.0,234.9,17600.0,668,107550.72,32.98,5304.32
64,128,2,20,2,1000,2000,8800.0,4700.0,17500.0,929,149565.44,46.44,7475.2
64,128,2,20,4,10,1000,12600.0,2200.0,18700.0,1188,191272.96,59.34,9553.92
64,128,2,20,4,100,1000,12700.0,1500.0,16100.000000000002,1752,282071.04,87.02,14008.32
64,128,2,20,4,10,2000,19700.0,133.4,19900.0,102,16424.96,5.1,0.0
64,128,2,20,4,100,2000,16900.0,1100.0,19500.0,1023,164700.16,50.81,8181.76
64,128,4,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,4,10,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,2,20,4,1000,1000,5600.0,5100.0,19100.0,2070,333271.04,102.89,16568.32
64,128,2,20,4,1000,2000,11300.0,4200.0,19600.0,899,144742.4,43.31,6973.44
64,128,4,10,1,100,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,4,10,1,100,2000,7300.0,1000.0,9700.0,480,83998.72,48.0,8396.8
64,128,4,10,1,1000,1000,8200.0,704.2,8900.0,7,1228.8,0.7,0.0
64,128,4,10,2,10,1000,7900.0,924.5,9500.0,420,73502.72,41.88,7331.84
64,128,4,10,1,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,4,10,2,10,2000,8500.0,729.4,9900.0,247,43223.04,24.67,4321.28
64,128,4,10,2,100,1000,6900.0,904.6,9400.0,494,86446.08,48.17,8427.52
64,128,4,10,2,100,2000,9900.0,0.0,9900.0,3,0.0,0.3,0.0
64,128,4,10,2,1000,1000,9700.0,393.2,9900.0,6,1054.72,0.57,0.0
64,128,4,10,4,10,1000,0.0,0.0,0.0,451,78929.92,45.04,7884.8
64,128,4,10,4,10,2000,0.0,0.0,0.0,111,19425.28,11.08,1935.36
64,128,4,10,2,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,4,10,4,100,1000,8500.0,456.0,9900.0,222,38850.56,22.06,3860.48
64,128,4,10,4,100,2000,6700.0,561.2,8100.0,341,59678.72,33.7,5898.24
64,128,4,10,4,1000,1000,4800.0,2600.0,9400.0,177,30976.0,17.42,3051.52
64,128,4,10,4,1000,2000,6000.0,1900.0,9600.0,231,40427.52,20.91,3655.68
64,128,4,20,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,4,20,1,100,1000,12500.0,2600.0,18700.0,1751,306421.76,87.55,15319.04
64,128,4,20,1,10,1000,18800.0,513.3,19700.0,226,39546.88,11.3,1976.32
64,128,4,20,1,100,2000,19800.0,21.5,19900.0,17,2979.84,0.85,0.0
64,128,4,20,1,1000,1000,2800.0,4200.0,16300.0,1546,270551.04,77.27,13527.04
64,128,4,20,1,1000,2000,10200.0,2500.0,16700.0,134,23449.6,6.65,1167.36
64,128,4,20,2,10,1000,18300.0,703.4,19900.0,174,30453.76,8.69,1515.52
64,128,4,20,2,10,2000,18800.0,548.8,19600.0,63,11028.48,3.15,0.0
64,128,4,20,2,100,2000,12100.0,2100.0,16800.0,1416,247797.76,70.64,12359.68
64,128,4,20,2,100,1000,16500.0,1500.0,19700.0,329,57579.52,16.43,2877.44
64,128,4,20,2,1000,1000,13200.0,4100.0,19800.0,221,38676.48,10.78,1884.16
64,128,4,20,2,1000,2000,10000.0,3800.0,17800.0,522,91351.04,26.07,4567.04
64,128,4,20,4,10,2000,17800.0,1200.0,19800.0,148,25896.96,7.39,1290.24
64,128,4,20,4,10,1000,14100.0,2600.0,19000.0,953,166778.88,47.61,8335.36
64,128,4,20,4,100,1000,17600.0,848.7,19500.0,327,57221.12,16.26,2846.72
64,128,4,20,4,100,2000,16900.0,1200.0,19900.0,552,96604.16,27.47,4812.8
64,128,4,20,4,1000,1000,6500.0,4900.0,19000.0,1022,178851.84,50.29,8796.16
64,128,8,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,10,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,4,20,4,1000,2000,18000.0,1100.0,19800.0,84,14704.64,3.96,0.0
64,128,8,10,1,100,1000,6500.0,1200.0,9600.0,344,69836.8,34.38,6983.68
64,128,8,10,1,100,2000,0.0,0.0,0.0,1,0.0,0.1,0.0
64,128,8,10,1,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,10,1,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,10,2,10,1000,7600.0,1000.0,9400.0,106,21514.24,10.57,2150.4
64,128,8,10,2,10,2000,7800.0,1000.0,9900.0,102,20705.28,10.17,2068.48
64,128,8,10,2,100,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,10,2,100,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,10,2,1000,1000,4800.0,2600.0,9400.0,151,30648.32,14.38,2918.4
64,128,8,10,4,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,10,4,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,10,4,100,1000,7700.0,794.7,9800.0,223,45271.04,22.07,4485.12
64,128,8,10,2,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,10,4,100,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,10,4,1000,1000,0.0,0.0,0.0,3,0.0,0.27,0.0
64,128,8,10,4,1000,2000,6300.0,1500.0,9500.0,155,31467.52,14.16,2877.44
64,128,8,20,1,10,1000,14800.0,2700.0,19700.0,543,110233.6,27.15,5509.12
64,128,8,20,1,10,2000,19000.0,431.4,19700.0,38,7710.72,1.9,0.0
64,128,8,20,1,100,1000,0.0,0.0,0.0,1,0.0,0.05,0.0
64,128,8,20,1,100,2000,17700.0,875.8,19600.0,238,48312.32,11.9,2416.64
64,128,8,20,1,1000,1000,6700.0,5400.0,18700.0,580,117739.52,29.0,5888.0
64,128,8,20,2,10,1000,18000.0,1000.0,19800.0,177,35932.16,8.84,1792.0
64,128,8,20,2,10,2000,19600.0,141.9,19800.0,8,1628.16,0.4,0.0
64,128,8,20,2,100,1000,13700.0,2100.0,17800.0,622,126269.44,31.04,6297.6
64,128,8,20,1,1000,2000,0.0,0.0,0.0,1,0.0,0.05,0.0
64,128,8,20,2,100,2000,18200.0,796.4,19600.0,141,28620.8,7.04,1433.6
64,128,8,20,2,1000,1000,10800.0,5400.0,19600.0,33,6696.96,1.61,0.0
64,128,8,20,2,1000,2000,9500.0,3300.0,18400.0,531,107796.48,26.52,5386.24
64,128,8,20,4,10,1000,12800.0,2600.0,19400.0,49,9943.04,2.45,0.0
64,128,8,20,4,10,2000,17800.0,899.0,19800.0,155,31467.52,7.74,1566.72
64,128,8,20,4,100,1000,18800.0,466.3,19800.0,83,16844.8,4.12,0.0
64,128,8,20,4,1000,1000,7200.0,4800.0,18900.0,565,114698.24,27.37,5560.32
64,128,16,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,8,20,4,100,2000,19600.0,71.2,19800.0,30,6092.8,1.49,0.0
64,128,8,20,4,1000,2000,14700.0,1900.0,19600.0,243,49326.08,11.56,2344.96
64,128,16,10,1,100,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,1,100,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,2,10,1000,9600.0,196.1,9900.0,26,6758.4,2.59,0.0
64,128,16,10,2,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,1,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,1,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,2,100,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,2,100,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,2,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,2,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,4,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,4,100,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,4,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,4,100,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,4,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,10,4,1000,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,20,1,10,1000,17400.0,1400.0,19800.0,102,26521.6,5.1,1320.96
64,128,16,20,1,10,2000,18600.0,788.8,19800.0,28,7280.64,1.4,0.0
64,128,16,20,1,100,1000,18900.0,258.0,19400.0,47,12216.32,2.35,0.0
64,128,16,20,1,100,2000,19900.0,0.0,19900.0,2,0.0,0.1,0.0
64,128,16,20,1,1000,1000,13900.0,2400.0,18700.0,102,26521.6,5.09,1320.96
64,128,16,20,1,1000,2000,0.0,0.0,0.0,1,0.0,0.05,0.0
64,128,16,20,2,10,1000,19300.0,322.6,19800.0,21,5457.92,1.05,0.0
64,128,16,20,2,10,2000,19200.0,451.7,19900.0,19,4935.68,0.95,0.0
64,128,16,20,2,100,1000,17200.0,698.5,18400.0,120,31201.28,5.99,1556.48
64,128,16,20,2,100,2000,19600.0,65.3,19700.0,15,3901.44,0.75,0.0
64,128,16,20,2,1000,1000,18100.0,685.3,18800.0,13,3379.2,0.64,0.0
64,128,16,20,2,1000,2000,18600.0,526.7,19600.0,31,8058.88,1.51,0.0
64,128,16,20,4,10,1000,18900.0,610.0,19800.0,50,13004.8,2.5,0.0
64,128,16,20,4,10,2000,18700.0,674.7,19800.0,41,10659.84,2.05,0.0
64,128,16,20,4,100,1000,18800.0,142.2,19000.0,38,9881.6,1.89,0.0
64,128,16,20,4,100,2000,18900.0,300.8,19400.0,42,10915.84,2.09,0.0
128,8,1,10,1,10,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,20,4,1000,1000,15900.0,1900.0,19400.0,74,19240.96,3.48,901.12
128,8,1,10,1,10,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
64,128,16,20,4,1000,2000,18100.0,664.7,19500.0,49,12738.56,2.33,0.0
128,8,1,10,1,100,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
128,8,1,10,1,100,2000,0.0,0.0,0.0,0,0.0,0.0,0.0
128,8,1,10,1,1000,1000,0.0,0.0,0.0,0,0.0,0.0,0.0
